ID,Crossing,Balance,Aggression,Composure,Ballcontrol,Acceleration,Agility,Overall
238506,37,63,36,51,57,68,66,60
191146,30,44,65,53,40,38,38,60
221867,62,59,54,50,56,76,62,60
239020,33,65,32,46,61,61,55,60
212398,42,63,34,50,59,73,77,60
223918,50,67,62,63,62,65,64,60
225198,32,65,59,40,39,59,58,60
228526,12,36,20,27,17,26,30,60
231342,29,44,59,55,42,63,38,60
236462,55,64,52,59,56,64,57,60
222639,16,41,22,24,23,44,31,60
235439,29,63,26,51,64,74,58,60
237999,42,70,54,42,59,64,60,60
227760,50,81,40,61,61,73,69,60
231089,41,38,56,57,64,60,52,60
234161,54,69,61,57,51,62,56,60
237745,55,67,39,61,62,62,64,60
221874,39,65,46,57,64,66,70,60
236210,41,67,31,51,59,72,68,60
229043,57,78,59,51,41,73,63,60
232627,38,66,31,47,56,62,66,60
240051,50,72,64,48,56,38,46,60
224180,51,74,55,60,66,72,76,60
237237,53,62,72,56,66,67,64,60
238005,48,65,55,52,63,64,65,60
213686,55,67,62,49,53,70,61,60
229815,24,68,62,38,44,53,63,60
234167,52,59,65,51,60,55,62,60
238519,54,69,25,60,59,75,68,60
213688,50,72,47,58,68,69,68,60
226232,35,77,58,52,62,89,73,60
236216,54,90,24,52,61,80,85,60
239032,52,47,63,59,59,65,54,60
236217,60,48,60,46,54,61,51,60
237498,60,88,29,45,62,68,63,60
206523,52,75,52,58,58,91,75,60
240315,31,70,52,57,49,58,67,60
210108,27,68,56,47,57,68,64,60
233404,36,68,41,51,51,64,63,60
213693,56,66,50,60,62,66,69,60
225213,20,37,23,31,23,42,38,60
231613,29,69,58,49,55,89,70,60
205502,60,72,80,42,60,72,71,60
29118,60,69,62,67,64,57,62,60
234942,57,73,33,52,63,77,79,60
235966,34,53,51,41,50,60,47,60
238782,52,67,66,37,61,60,65,60
239806,60,70,40,50,62,74,76,60
223679,33,60,55,47,36,53,55,60
225727,62,61,62,38,62,61,63,60
233152,24,49,60,52,42,81,52,60
230593,34,52,52,51,48,54,42,60
235969,11,32,21,27,13,55,21,60
200386,61,62,63,50,53,71,61,60
240834,10,29,19,39,18,22,21,60
181698,11,30,14,33,22,40,24,60
230851,29,81,47,56,55,61,66,60
189891,45,69,56,54,49,63,68,60
222916,55,75,43,53,58,91,85,60
224964,56,83,68,47,64,53,65,60
183236,33,34,28,42,24,22,34,60
221893,60,67,56,51,55,67,65,60
223429,61,70,47,58,65,78,80,60
224965,30,67,53,54,59,63,58,60
231877,26,50,59,53,60,58,52,60
235205,46,70,59,56,35,85,57,60
239301,27,75,50,45,31,62,45,60
226246,41,74,56,51,63,74,67,60
194248,66,74,47,57,66,35,69,60
239817,54,64,65,55,62,58,60,60
212682,41,66,60,59,62,72,63,60
151498,62,70,46,53,53,68,61,60
235978,37,58,56,47,46,63,66,60
237259,52,67,66,36,56,79,67,60
237515,35,65,31,53,59,63,57,60
231116,14,56,19,24,25,24,40,60
240588,13,43,16,26,15,44,48,60
183244,17,21,26,33,20,42,40,60
211917,38,68,65,61,61,56,63,60
216270,56,65,46,61,62,69,60,60
229582,35,54,47,52,41,50,34,60
230862,48,67,59,57,59,64,58,60
237774,57,67,52,49,56,63,57,60
185038,13,31,23,16,15,31,31,60
210639,49,84,63,56,58,73,62,60
212175,13,60,22,25,18,43,30,60
231119,56,63,47,59,63,55,62,60
232655,60,57,47,58,64,85,77,60
240847,29,54,26,45,55,59,51,60
218576,25,64,54,41,39,56,58,60
227792,48,54,61,60,61,37,48,60
235472,45,69,61,55,55,71,67,60
237520,61,62,65,51,50,57,55,60
239312,48,59,49,55,55,52,43,60
239824,34,60,60,52,63,37,54,60
235474,59,71,55,57,52,65,53,60
237010,63,61,53,42,60,68,67,60
237266,52,71,42,55,57,81,79,60
228819,60,82,21,47,58,80,71,60
239571,63,66,35,45,64,68,69,60
199892,52,78,57,43,52,62,72,60
226772,41,58,64,42,55,58,47,60
228053,28,70,49,52,58,70,73,60
238037,30,59,58,41,40,61,47,60
202198,50,60,45,58,57,85,66,60
220886,55,62,60,58,50,52,50,60
186838,17,52,32,39,19,33,57,60
194006,51,61,42,60,64,76,63,60
232920,50,68,55,55,55,75,60,60
240088,59,73,55,57,53,66,70,60
201433,63,69,59,53,54,72,75,60
173785,48,60,72,58,64,64,67,60
240857,46,79,43,59,62,64,72,60
241113,36,65,53,51,51,62,43,60
139482,51,70,69,53,54,68,72,60
232410,11,44,19,32,17,19,23,60
233178,60,83,32,58,61,73,77,60
240090,50,61,58,45,59,71,59,60
240858,54,75,50,68,60,60,58,60
184794,56,70,45,57,57,67,58,60
218587,47,60,55,47,53,62,57,60
215517,33,65,64,64,56,69,35,60
221149,58,71,31,48,59,68,64,60
221405,62,68,54,44,61,68,69,60
225758,39,68,38,42,59,72,76,60
237022,51,65,30,54,58,60,59,60
199647,58,72,73,49,61,69,62,60
227807,25,66,33,62,61,66,68,60
234975,32,54,63,55,46,75,46,60
200416,17,47,38,34,14,48,44,60
214241,50,76,35,41,51,70,83,60
233953,55,88,39,58,62,81,81,60
236769,55,59,52,59,56,69,59,60
239073,56,85,36,46,63,85,90,60
230882,37,62,48,52,39,52,45,60
232674,52,59,50,45,53,79,73,60
222947,32,61,70,41,38,64,58,60
237540,49,45,61,65,59,66,65,60
209893,39,63,64,56,49,68,68,60
239333,58,81,39,55,62,69,79,60
228070,48,72,60,45,61,67,62,60
229350,40,69,31,53,54,85,62,60
236006,54,76,79,54,61,76,79,60
222695,18,36,28,27,21,38,32,60
227815,52,84,49,55,59,79,76,60
238567,49,56,70,56,57,59,59,60
239591,56,79,49,60,66,73,52,60
241127,32,65,57,44,39,59,49,60
194791,55,85,18,52,55,82,83,60
202984,65,74,42,52,58,56,85,60
229352,17,48,15,25,16,49,38,60
231400,30,62,52,52,43,60,36,60
237544,43,62,40,64,58,59,55,60
239848,37,31,49,53,34,41,49,60
216297,55,80,49,51,59,83,78,60
223977,50,74,42,50,58,79,77,60
227817,47,78,67,44,61,74,69,60
239337,57,65,45,49,60,72,69,60
232682,50,55,52,50,62,61,57,60
183530,60,65,49,59,62,70,72,60
211179,53,72,61,59,55,86,87,60
212459,65,66,42,58,72,63,52,60
225516,59,77,38,54,63,69,79,60
240108,31,30,50,43,41,54,31,60
233965,58,75,39,56,61,74,72,60
234989,62,85,58,56,44,62,69,60
239341,63,68,61,46,60,65,64,60
240109,33,54,50,45,39,61,49,60
240877,44,74,57,44,54,65,55,60
219886,50,58,60,55,62,62,63,60
224238,32,57,59,53,40,62,42,60
226542,17,52,16,26,25,42,36,60
240878,59,74,43,61,61,66,56,60
232687,70,80,56,34,52,78,58,60
241135,60,72,52,43,62,83,77,60
203504,33,52,58,51,61,70,67,60
217584,39,75,43,53,63,56,58,60
232688,50,65,55,50,63,67,62,60
240368,56,75,60,42,58,70,63,60
183792,54,61,81,55,58,56,59,60
204785,29,46,67,54,60,66,57,60
229873,56,54,55,48,60,72,72,60
234993,12,25,17,27,14,21,33,60
226290,44,63,30,53,62,66,62,60
220915,42,61,36,54,62,62,65,60
224499,57,62,43,55,57,63,48,60
237043,50,86,45,60,63,54,33,60
240627,68,60,64,60,52,59,58,60
241139,26,47,55,42,52,63,55,60
238068,34,67,36,50,59,68,64,60
240628,38,62,53,62,53,62,57,60
227573,35,61,32,50,49,71,62,60
240629,61,61,58,53,42,58,43,60
182261,43,71,67,62,62,65,59,60
221686,54,69,63,46,52,64,68,60
237046,12,46,20,24,14,19,28,60
220919,54,77,60,53,61,67,72,60
225015,64,60,65,52,62,71,70,60
222456,50,68,50,69,68,50,52,60
225784,42,66,33,46,67,72,66,60
172024,47,67,32,59,64,36,68,60
231929,29,74,32,60,59,74,73,60
240889,18,35,33,50,33,28,32,60
232954,39,79,49,75,62,40,69,60
237050,11,44,27,24,10,26,39,60
232187,44,75,68,52,55,67,73,60
237563,25,45,77,52,65,72,63,60
241147,27,47,50,43,36,58,43,60
206332,52,54,53,58,65,52,47,60
236028,13,42,23,32,24,58,63,60
237308,39,66,55,55,61,84,76,60
201981,28,63,51,60,56,83,88,60
212733,53,59,66,50,64,64,64,60
214013,52,78,69,49,55,76,81,60
233213,29,59,43,59,55,50,50,60
231166,41,37,38,53,60,61,57,60
238846,53,62,59,50,60,75,74,60
239870,29,61,52,52,36,49,60,60
240126,41,75,62,66,66,72,59,60
228607,9,50,18,35,24,44,53,60
231423,56,75,62,57,63,71,72,60
189695,65,70,55,56,53,78,82,60
231936,36,49,67,52,42,64,48,59
228097,14,36,18,28,24,41,34,59
237570,21,26,61,42,35,44,36,59
228356,63,69,42,65,57,67,71,59
239620,30,55,49,44,38,53,46,59
186884,39,61,67,60,57,65,65,59
220677,56,84,38,53,61,72,73,59
220933,42,66,63,55,60,49,45,59
222469,56,78,39,53,61,62,69,59
239621,59,89,31,50,64,62,58,59
240901,54,58,31,52,65,71,53,59
238854,45,71,55,50,63,66,72,59
240902,36,75,36,48,58,63,50,59
221447,30,72,62,46,43,71,42,59
222471,14,42,18,30,19,30,36,59
225543,20,63,20,28,27,41,33,59
241160,54,74,48,63,61,64,72,59
224009,44,62,57,43,46,70,60,59
234249,33,59,59,54,60,50,59,59
236297,45,70,55,52,59,74,63,59
238345,29,66,61,48,59,79,75,59
200714,56,72,44,58,53,73,57,59
227082,56,86,28,50,60,75,83,59
228875,61,64,27,56,58,75,59,59
229643,45,58,56,55,57,68,58,59
240139,34,72,29,50,61,68,75,59
219660,31,76,43,44,56,69,72,59
229900,48,61,43,55,58,65,63,59
234252,33,61,64,52,50,55,56,59
210701,55,63,64,41,60,52,63,59
228365,37,47,55,50,52,44,47,59
229901,24,30,47,50,60,35,56,59
224270,32,69,37,47,58,70,58,59
224526,48,61,60,52,66,59,60,59
235534,57,77,60,64,57,69,65,59
239630,62,69,31,48,64,69,60,59
227855,50,59,61,55,62,59,68,59
232975,57,69,57,52,51,34,65,59
240656,10,51,20,39,20,42,43,59
221457,21,50,17,29,21,41,36,59
224017,49,64,58,53,55,52,57,59
227601,38,74,66,63,65,75,73,59
235537,38,75,29,48,54,68,66,59
192273,16,25,12,19,17,23,37,59
227602,57,61,49,52,65,63,72,59
230162,38,69,72,46,62,68,63,59
235026,51,64,55,44,46,72,64,59
232979,45,62,57,56,51,44,67,59
237332,31,80,70,49,57,84,80,59
240148,58,62,50,56,62,67,78,59
237077,43,48,65,48,61,64,54,59
240405,56,76,54,38,42,64,60,59
236310,54,66,59,46,43,71,55,59
159255,54,54,80,56,50,53,59,59
232727,30,65,40,55,61,67,69,59
213272,12,68,24,28,18,49,35,59
231448,50,65,42,57,64,84,84,59
235800,59,55,65,37,59,64,59,59
239640,34,68,37,51,51,79,63,59
237849,37,61,28,54,51,68,61,59
240921,60,82,53,33,52,75,72,59
229914,44,85,71,59,58,81,78,59
237082,31,67,27,52,54,84,72,59
173338,62,89,58,57,63,41,78,59
212763,19,56,29,47,23,53,34,59
240411,47,73,61,47,60,70,59,59
236316,52,68,62,46,55,66,56,59
237085,59,62,42,53,53,72,73,59
232479,44,65,29,57,53,73,56,59
237089,59,76,54,50,59,71,65,59
237602,60,75,58,51,48,71,69,59
201251,30,33,55,37,55,57,40,59
241187,49,66,47,31,58,72,54,59
225061,19,34,18,30,16,43,35,59
229669,38,42,60,43,61,50,46,59
240933,55,70,31,45,60,66,57,59
212006,55,79,43,42,59,81,81,59
227878,50,74,53,56,58,69,71,59
231718,57,67,28,52,64,62,70,59
236840,56,77,57,49,56,69,68,59
237608,51,61,52,49,54,65,56,59
237609,54,59,32,51,66,58,65,59
241193,45,65,59,37,53,70,59,59
197930,59,71,44,67,59,85,69,59
228906,63,72,62,57,63,57,66,59
235051,43,56,60,49,51,69,63,59
235307,42,63,34,55,58,67,58,59
237355,26,50,45,41,46,75,62,59
240171,28,60,54,52,53,61,48,59
215084,43,74,51,60,58,78,74,59
236588,35,54,48,60,60,68,55,59
239660,43,73,56,52,58,68,64,59
220461,56,69,44,59,51,61,65,59
239661,52,71,43,43,63,79,73,59
204334,12,42,38,33,16,57,51,59
221486,23,40,63,53,40,48,47,59
233518,34,60,32,48,57,52,66,59
235054,49,79,53,54,57,75,62,59
237359,13,32,24,36,19,36,44,59
226864,13,45,23,25,23,40,34,59
234288,13,35,15,25,13,33,39,59
235056,45,76,31,57,61,69,77,59
229681,29,67,49,37,46,61,57,59
200498,51,45,63,53,45,38,52,59
239154,36,57,49,48,35,54,42,59
236596,21,45,62,39,38,49,50,59
236852,33,71,41,41,52,72,64,59
219701,15,33,25,22,18,48,40,59
232245,41,53,57,55,63,59,56,59
225590,47,73,45,50,60,69,82,59
229942,21,28,62,51,29,52,30,59
157240,57,68,67,63,55,57,65,59
228152,33,50,55,47,48,61,45,59
239928,28,53,62,58,42,65,46,59
202809,56,75,48,42,57,82,82,59
208697,14,57,22,28,27,44,37,59
224569,54,58,60,49,60,61,67,59
229433,11,37,18,32,22,35,37,59
228923,41,84,33,54,56,67,90,59
232507,11,37,19,22,11,31,26,59
229948,34,65,32,50,56,72,71,59
236348,56,76,27,45,56,86,69,59
237884,63,63,49,39,57,67,59,59
206653,51,59,45,56,60,72,62,59
236861,49,72,54,36,52,68,58,59
225855,56,69,45,51,63,65,64,59
233791,12,38,28,22,16,35,24,59
238655,30,36,61,48,46,43,34,59
240447,59,57,42,60,60,59,60,59
220994,49,72,54,50,58,73,70,59
213571,47,54,65,51,66,73,71,59
222787,41,64,40,51,60,56,54,59
229187,33,57,33,53,55,61,59,59
240451,63,68,47,45,60,69,67,59
239172,29,42,25,33,15,35,49,59
215365,50,70,46,50,60,80,71,59
236357,58,51,64,42,55,75,60,59
189255,62,68,47,56,61,69,57,59
227656,60,70,31,58,60,72,73,59
239432,52,65,46,48,58,72,61,59
240456,58,73,30,47,63,64,52,59
191560,19,58,37,36,13,31,27,59
240969,39,68,38,55,57,72,61,59
229962,54,66,80,64,58,61,63,59
225355,44,92,58,45,58,69,81,59
212812,44,58,36,55,56,60,62,59
239948,52,68,29,54,60,80,67,59
228685,55,74,32,49,57,89,65,59
198990,56,57,64,52,60,63,57,59
207950,40,59,29,62,51,89,76,59
237646,51,69,61,37,52,67,59,59
238670,49,66,38,57,64,65,55,59
224335,55,82,37,49,63,75,85,59
226127,36,52,36,54,53,60,69,59
237391,35,44,32,55,56,48,48,59
240719,55,65,63,45,45,71,56,59
233040,60,64,53,52,58,72,69,59
203090,11,45,34,51,34,51,52,59
237138,54,76,41,55,65,61,55,59
211283,58,81,36,48,60,88,83,59
229459,48,76,43,60,66,62,61,59
237395,36,53,56,49,43,57,49,59
240211,57,53,32,50,55,66,71,59
233812,55,80,45,34,59,74,78,59
229973,40,57,60,62,54,68,54,59
233045,37,52,61,48,58,79,51,59
235605,59,60,63,49,43,72,58,59
240213,34,50,49,48,39,54,46,59
240725,35,64,48,43,34,78,49,59
229718,50,70,43,53,63,68,65,59
235606,13,45,25,34,12,27,25,59
237398,46,86,69,47,57,67,73,59
204887,61,71,46,58,59,72,75,59
231511,54,65,40,52,60,75,69,59
237143,42,82,60,48,56,64,62,59
237655,55,87,28,49,59,81,77,59
231512,58,67,47,46,57,83,68,59
240472,34,63,52,38,44,55,64,59
211033,17,55,24,28,23,46,32,59
233305,35,79,33,46,58,77,84,59
239193,54,77,40,57,68,57,60,59
239449,55,58,36,58,60,72,68,59
240729,68,70,31,49,61,74,63,59
183641,35,80,56,58,55,61,62,59
224091,49,66,60,51,64,66,68,59
238683,53,66,53,47,52,72,67,59
202332,60,56,51,62,53,61,62,59
212573,57,58,51,56,57,71,65,59
213853,51,76,28,57,66,80,72,59
223069,32,33,48,56,31,67,32,59
228189,53,76,49,36,54,86,82,59
200286,56,49,58,38,53,69,70,59
226654,58,68,73,59,58,72,75,59
233310,56,63,69,58,55,70,70,59
237918,10,39,17,22,18,18,30,59
240991,61,62,63,48,60,68,58,59
120415,15,48,32,40,24,37,42,59
235872,40,68,59,51,62,64,52,59
240480,37,70,29,54,57,66,56,59
240736,62,91,35,49,67,60,58,59
202594,56,64,72,57,56,80,88,59
163170,34,45,68,57,45,34,31,59
240738,53,66,56,48,55,92,75,59
237155,28,69,64,62,56,66,68,59
239459,41,69,30,49,55,46,58,59
232804,48,68,34,52,48,66,60,59
221285,55,81,41,51,57,79,85,59
225125,57,74,42,49,57,74,75,59
203366,55,65,50,60,58,65,72,59
223846,56,57,50,46,54,73,59,59
228198,47,80,32,52,59,86,77,59
210791,16,57,24,27,17,48,32,59
213351,51,67,51,48,58,71,63,59
205160,25,65,59,56,43,53,71,59
215400,33,65,28,52,58,66,73,59
137321,66,64,57,51,57,30,61,59
227945,44,50,54,50,34,49,34,59
235881,41,69,63,52,55,66,66,59
238185,40,74,36,60,60,77,63,59
199018,20,34,57,57,35,30,32,59
209258,56,80,61,43,42,68,59,59
239466,36,64,32,54,63,54,65,59
228715,52,61,62,49,58,57,62,59
238700,10,35,20,36,10,22,28,59
234861,26,61,57,33,44,54,63,59
236397,43,73,43,49,56,78,68,59
220014,55,65,65,49,54,68,58,59
231278,48,62,58,55,62,48,53,59
168302,40,55,60,50,50,52,60,59
240750,49,59,63,59,60,60,69,59
231536,60,74,34,50,62,72,60,59
232560,13,18,17,52,13,13,21,59
188528,54,54,55,54,60,45,64,59
233841,24,68,45,42,42,68,63,59
235633,13,38,26,28,15,45,35,59
236657,62,65,54,53,59,58,60,59
238449,40,51,66,53,54,59,50,59
189809,67,74,54,50,53,72,71,59
237682,53,76,55,52,59,66,68,59
240498,50,72,61,41,63,66,64,59
241010,31,58,48,59,45,65,44,59
189810,56,73,55,52,59,54,61,59
220531,46,56,61,53,47,54,53,59
231540,26,95,54,45,38,68,48,59
237173,33,69,60,51,54,69,65,59
22391,51,88,58,56,60,71,77,59
174199,40,51,47,60,51,50,48,59
235896,33,74,53,45,53,75,65,59
231033,57,69,56,41,47,63,57,59
237433,58,79,50,43,56,60,57,59
214651,40,66,71,58,63,70,61,59
239995,47,52,47,61,59,53,59,59
241019,30,46,67,52,32,65,36,59
238972,15,26,22,32,17,25,27,59
239996,32,68,28,46,57,51,55,59
225661,47,64,60,55,59,69,66,59
226429,48,84,39,55,65,78,76,59
202881,57,68,60,53,57,57,60,59
234881,41,67,55,51,56,67,68,59
222082,51,79,52,54,59,75,80,59
224130,14,62,25,25,21,40,36,59
208771,51,53,58,51,63,50,54,59
233092,55,68,38,42,61,65,70,59
173188,41,33,53,57,54,55,51,59
235141,14,29,26,29,15,16,36,59
213127,52,75,55,50,50,76,74,59
228999,59,66,50,58,46,80,58,59
239496,60,77,58,49,62,70,65,59
240777,49,73,61,41,43,62,58,59
201354,16,42,15,57,13,46,41,59
231818,34,65,70,54,60,69,74,59
234378,31,56,60,60,54,61,47,59
237194,53,83,74,59,60,65,70,59
182154,9,52,23,41,21,48,58,59
238731,56,71,38,56,57,86,81,59
240267,46,85,58,48,57,61,66,59
200844,45,55,56,52,61,64,70,59
237196,31,45,49,40,32,63,59,59
240268,41,67,29,54,57,58,60,59
240524,56,64,48,52,58,85,60,59
191372,50,75,71,65,63,33,54,59
235661,53,80,53,56,65,66,77,59
210319,46,50,34,53,59,68,55,59
231567,63,64,51,50,59,58,55,59
228752,53,59,50,55,61,62,63,59
238736,37,66,49,51,58,68,68,59
238737,31,66,58,52,37,62,49,59
235154,48,70,57,50,52,66,53,59
237714,57,78,54,57,58,74,63,59
220563,56,72,32,44,67,67,80,59
234643,13,36,22,21,15,29,39,59
235155,11,38,27,30,18,27,29,59
181907,15,67,40,67,16,60,64,59
211604,16,31,25,40,31,45,44,59
240276,11,43,18,43,24,54,50,59
237717,58,74,48,53,53,71,70,59
213654,33,70,61,59,57,52,76,59
222870,65,75,31,56,54,76,65,59
231318,59,82,49,59,63,60,75,59
233366,62,70,38,58,54,69,57,59
201111,50,67,52,59,60,80,78,59
225176,28,66,60,50,40,80,47,59
234648,30,48,54,37,42,44,44,59
235416,30,64,52,52,57,67,65,59
228505,19,54,26,23,19,47,53,59
199834,52,64,51,58,57,85,81,59
192154,60,64,70,58,63,67,81,59
238235,53,82,44,56,59,62,75,59
241051,57,68,47,50,62,67,70,59
240028,47,82,51,49,57,87,76,59
213149,48,62,40,50,65,69,65,59
238749,34,65,47,58,39,55,47,59
228510,29,41,56,57,56,53,46,59
238238,43,77,43,51,56,78,65,59
238494,46,81,39,58,65,72,64,59
230047,56,74,51,37,46,67,67,59
233887,45,55,59,45,59,60,60,59
237471,55,71,45,61,64,55,54,59
238751,12,48,19,36,11,16,27,59
239775,54,79,46,42,56,83,74,59
214432,17,53,28,25,23,52,62,59
239776,51,73,64,51,63,66,71,59
222625,28,57,67,57,30,61,50,59
230817,46,58,55,51,57,65,57,59
233633,52,73,44,51,67,69,59,59
222114,32,63,45,47,47,57,44,59
239267,29,74,27,49,61,71,73,59
212388,43,75,64,49,59,65,70,59
235940,61,68,43,52,62,85,84,59
240549,14,35,38,28,18,23,42,59
236454,56,78,51,54,55,72,61,59
203175,12,68,25,35,32,42,47,59
233895,44,52,60,54,54,55,57,59
234407,56,55,55,43,46,54,55,59
236455,52,76,32,59,65,76,76,59
236712,42,61,62,50,55,55,62,59
237224,29,49,63,53,62,49,54,59
226729,17,44,34,36,17,37,42,59
227498,55,72,33,54,54,86,62,59
210347,13,42,19,32,25,38,33,59
220587,55,72,43,53,61,69,73,59
216494,39,53,45,46,56,54,55,59
240559,52,80,29,46,57,66,62,59
208816,54,82,78,57,59,77,63,59
230834,41,52,51,54,49,51,54,59
231858,49,65,70,47,60,63,50,59
234674,20,68,62,40,47,75,77,59
232371,69,62,45,65,55,60,64,59
232116,59,85,47,59,64,53,47,59
235700,60,83,35,51,62,70,52,59
235956,57,67,49,39,56,66,64,59
238772,65,76,37,41,61,67,68,59
240052,34,62,67,51,48,56,49,59
152501,54,67,60,55,57,74,77,59
153269,33,48,43,45,56,55,38,59
225974,41,61,51,49,37,57,31,59
235702,52,67,64,52,58,46,60,59
230839,19,52,56,48,45,64,51,59
239545,28,56,52,50,53,49,53,59
237242,51,58,54,36,48,68,56,59
216507,43,72,57,56,60,64,70,59
227515,37,69,52,60,57,54,70,59
236988,33,70,40,53,54,77,69,59
231869,49,72,49,56,59,68,68,59
232893,20,59,90,42,26,42,52,59
238269,58,75,53,51,40,67,54,59
239037,55,62,37,60,61,64,57,59
241085,38,76,49,50,62,66,69,59
233918,14,42,20,29,18,22,33,59
222399,56,63,43,46,55,64,61,59
195519,58,67,36,55,58,72,73,59
227520,24,58,44,62,34,58,39,59
228544,45,70,63,58,55,72,72,59
237760,52,58,53,41,63,58,62,59
233665,55,54,57,49,55,72,60,59
240065,59,66,41,49,63,67,61,59
231362,14,46,16,31,14,39,24,59
237762,54,65,50,58,65,65,71,59
223941,55,76,43,50,59,81,82,59
232645,13,55,25,37,10,47,39,59
235975,49,76,47,42,59,74,64,59
232904,42,83,65,49,56,60,61,59
182728,50,74,38,52,56,78,81,59
53960,28,55,44,57,31,30,46,59
208329,56,65,44,54,55,68,60,59
227785,50,64,45,67,61,69,66,59
235209,64,68,59,58,64,72,72,59
239305,46,69,42,54,60,76,66,59
241097,45,74,61,45,57,63,54,59
216522,25,62,74,49,60,68,61,59
212939,43,60,63,49,59,60,54,59
237263,29,59,62,39,51,65,70,59
201169,12,46,21,32,18,39,51,59
213201,24,51,47,54,59,62,58,59
232401,56,71,56,59,61,71,69,59
235729,21,65,60,41,41,54,43,59
237265,59,74,59,50,55,72,71,59
208850,45,59,53,50,52,68,56,59
212178,15,43,17,28,21,44,36,59
222162,44,65,55,56,63,76,68,59
236754,58,57,45,46,60,66,66,59
235987,42,80,73,42,57,63,56,59
238803,53,69,40,47,57,71,68,59
225493,41,66,75,40,57,69,50,59
237525,15,26,15,23,11,25,22,59
226006,52,63,49,55,59,67,59,59
238038,45,64,55,54,60,56,55,59
189910,45,57,63,46,54,57,60,59
234967,40,65,62,38,58,56,65,59
235223,30,63,25,50,61,77,61,59
178392,14,29,29,50,15,17,16,59
149721,13,51,34,36,10,29,41,59
222937,53,70,43,60,55,74,66,59
231897,49,64,59,52,56,68,63,59
207834,12,57,26,27,23,49,51,59
184282,15,46,44,24,22,55,53,59
211163,38,68,57,60,63,67,64,59
233435,30,50,55,45,45,50,41,59
232412,52,66,67,48,59,74,68,59
239324,45,76,63,57,65,56,64,59
240860,60,71,33,49,66,72,64,59
176860,23,35,44,38,29,19,46,59
237789,43,61,53,36,48,66,57,59
240861,58,72,59,38,41,68,54,59
226270,19,17,14,20,11,11,20,59
235998,39,75,39,49,56,64,54,59
236510,32,69,32,54,56,67,70,59
218591,55,65,63,61,55,66,66,59
239327,11,48,21,30,15,20,27,59
239583,56,75,21,46,56,64,61,59
234464,33,64,26,41,60,65,57,59
223969,52,79,44,55,60,69,67,59
233441,32,62,50,49,41,59,50,59
102881,17,63,22,31,24,30,34,59
234465,48,93,32,45,63,68,76,59
184801,46,70,48,55,60,69,73,59
231650,41,61,55,55,54,66,51,59
234722,47,58,63,55,61,54,52,59
199139,54,52,59,50,52,45,56,59
190179,16,50,32,25,23,38,47,59
229860,10,33,22,29,22,32,34,59
237796,63,89,32,42,57,82,80,59
239076,11,44,26,23,16,18,26,59
233446,60,74,31,56,58,77,79,59
234982,56,63,52,55,61,63,66,59
237030,46,71,59,57,62,70,68,59
224487,32,63,59,50,59,74,73,59
169191,39,47,63,58,52,34,50,59
238055,49,81,32,49,59,79,66,59
222952,18,33,21,26,14,34,46,59
228584,35,75,58,43,57,71,67,59
237800,27,63,65,53,60,68,73,59
239592,40,69,29,54,53,53,59,59
226281,30,47,53,56,42,52,47,59
239338,56,69,63,47,59,76,73,59
198891,51,56,76,59,64,63,66,59
202731,56,74,74,57,53,68,65,59
212971,56,63,53,45,58,52,74,59
231147,48,70,31,56,55,64,64,59
235755,36,52,71,43,49,75,57,59
228845,21,57,21,25,28,34,41,59
237805,52,62,56,48,45,74,67,59
211438,31,38,53,59,45,54,32,59
230126,58,69,53,54,55,75,79,59
228591,46,76,45,44,52,68,50,59
231663,57,68,44,59,64,67,62,59
235503,58,63,30,49,61,66,52,59
226288,22,55,16,28,18,44,36,59
234480,12,53,19,30,23,16,33,59
238321,59,66,48,47,57,70,66,59
239089,14,40,24,29,15,40,32,59
240369,53,73,59,55,61,60,57,59
225266,60,82,53,59,63,68,74,59
238322,12,47,25,24,17,27,31,59
240370,56,70,40,55,66,69,52,59
240882,52,83,59,55,48,68,86,59
212979,20,30,29,52,23,39,34,59
236787,59,64,56,39,63,69,68,59
175603,17,28,37,54,22,52,55,59
182003,9,39,27,49,34,34,35,59
225524,52,89,51,50,54,67,89,59
236277,62,87,50,50,55,73,78,59
229367,31,62,29,49,57,65,59,59
239095,56,66,62,48,60,73,68,59
239351,53,68,47,39,63,69,67,59
176631,12,32,32,45,18,39,52,59
231673,41,70,45,48,63,62,72,59
229114,14,55,24,29,26,45,37,59
237818,29,56,56,49,49,66,58,59
148475,10,32,31,32,23,38,34,59
240379,51,80,30,53,66,57,56,59
207868,55,56,58,53,56,66,70,59
232188,49,70,58,61,61,68,70,59
239868,52,79,46,52,64,84,80,59
237821,55,56,50,38,52,61,43,59
239613,52,60,67,53,56,44,48,59
183549,12,37,26,36,16,40,39,59
220926,54,77,53,50,61,69,75,59
231679,19,47,42,41,16,18,31,59
240127,56,67,49,57,68,61,61,59
240639,70,65,36,49,63,78,53,59
222208,15,49,21,27,26,49,36,58
225536,50,90,31,49,65,73,71,58
240640,47,66,59,42,40,62,55,58
221953,49,90,43,59,62,65,68,58
222209,31,54,63,48,25,54,63,58
240641,55,82,54,47,44,77,65,58
201474,57,54,53,56,57,51,44,58
206082,22,55,60,48,45,53,44,58
206338,40,71,46,58,57,74,66,58
226818,26,50,63,39,33,50,43,58
239874,60,69,38,52,58,70,70,58
